date,ticker,signal_value,signal_date,execution_date,included_in_trade
2017-03-31,006060,3.404953143675053,2017-03-31,2017-04-03,True
2017-03-31,004720,2.3691933638017613,2017-03-31,2017-04-03,True
2017-03-31,118000,1.9484869631817616,2017-03-31,2017-04-03,True
2017-03-31,005940,1.7859990863822894,2017-03-31,2017-04-03,True
2017-03-31,000720,1.6752735478105172,2017-03-31,2017-04-03,True
2017-06-30,093370,3.3482649849563155,2017-06-30,2017-07-03,True
2017-06-30,078930,1.9523346904384131,2017-06-30,2017-07-03,True
2017-06-30,000030,1.919438716419418,2017-06-30,2017-07-03,True
2017-06-30,005880,1.756025883405691,2017-06-30,2017-07-03,True
2017-06-30,103140,1.4807315320285892,2017-06-30,2017-07-03,True
2017-12-28,012750,2.567729053944841,2017-12-28,2018-01-02,True
2017-12-28,009420,2.4254936853793914,2017-12-28,2018-01-02,True
2017-12-28,003230,2.1091924975246785,2017-12-28,2018-01-02,True
2017-12-28,003350,1.9903695631383178,2017-12-28,2018-01-02,True
2017-12-28,018260,1.6348481928079825,2017-12-28,2018-01-02,True
2019-06-28,071050,3.093537013029028,2019-06-28,2019-07-01,True
2019-06-28,093230,2.544543007771103,2019-06-28,2019-07-01,True
2019-06-28,074610,2.2652781803310553,2019-06-28,2019-07-01,True
2019-06-28,035720,1.9630735151581753,2019-06-28,2019-07-01,True
2019-06-28,000210,1.8857081631493218,2019-06-28,2019-07-01,True
2019-09-30,009320,2.3212206048523205,2019-09-30,2019-10-01,True
2019-09-30,071050,2.036122044210087,2019-09-30,2019-10-01,True
2019-09-30,316140,2.0038007439379646,2019-09-30,2019-10-01,True
2019-09-30,004170,1.7649244090953826,2019-09-30,2019-10-01,True
2019-09-30,033250,1.7342618530014373,2019-09-30,2019-10-01,True
2019-12-30,204320,2.676180667104662,2019-12-30,2020-01-02,True
2019-12-30,180640,2.667574222059523,2019-12-30,2020-01-02,True
2019-12-30,044380,2.2098012939092255,2019-12-30,2020-01-02,True
2019-12-30,016360,2.008480945450169,2019-12-30,2020-01-02,True
2019-12-30,267250,1.690516921004341,2019-12-30,2020-01-02,True
2020-03-31,180640,2.993773563533396,2020-03-31,2020-04-01,True
2020-03-31,068270,2.714805088287246,2020-03-31,2020-04-01,True
2020-03-31,002320,2.391927252106436,2020-03-31,2020-04-01,True
2020-03-31,011000,2.3358853011417655,2020-03-31,2020-04-01,True
2020-03-31,007570,2.258442004716465,2020-03-31,2020-04-01,True
2020-06-30,123690,2.778101313187982,2020-06-30,2020-07-01,True
2020-06-30,035720,2.605574242789787,2020-06-30,2020-07-01,True
2020-06-30,007860,2.1209708961724156,2020-06-30,2020-07-01,True
2020-06-30,336260,2.0389175023026365,2020-06-30,2020-07-01,True
2020-06-30,036570,1.8739783573033455,2020-06-30,2020-07-01,True
2020-09-29,006060,3.5449205336299405,2020-09-29,2020-10-05,True
2020-09-29,004770,2.25027858034247,2020-09-29,2020-10-05,True
2020-09-29,005850,2.0626314726943598,2020-09-29,2020-10-05,True
2020-09-29,011780,1.961371318444633,2020-09-29,2020-10-05,True
2020-09-29,031820,1.6484692937804901,2020-09-29,2020-10-05,True
2020-12-30,006650,2.7435265697786413,2020-12-30,2021-01-04,True
2020-12-30,008700,2.5404259898458608,2020-12-30,2021-01-04,True
2020-12-30,112610,2.1309739751975054,2020-12-30,2021-01-04,True
2020-12-30,028260,1.8814864027948182,2020-12-30,2021-01-04,True
2020-12-30,016360,1.8475252973812608,2020-12-30,2021-01-04,True
2021-03-31,001440,2.9832018134850498,2021-03-31,2021-04-01,True
2021-03-31,088350,2.4533315912981024,2021-03-31,2021-04-01,True
2021-03-31,004830,2.01194865970194,2021-03-31,2021-04-01,True
2021-03-31,004140,1.9327456739887008,2021-03-31,2021-04-01,True
2021-03-31,004540,1.6769009327269322,2021-03-31,2021-04-01,True
2021-06-30,007210,2.7699339966241423,2021-06-30,2021-07-01,True
2021-06-30,071970,2.694913975261494,2021-06-30,2021-07-01,True
2021-06-30,015020,2.642737400018265,2021-06-30,2021-07-01,True
2021-06-30,011090,2.3920630376561975,2021-06-30,2021-07-01,True
2021-06-30,006340,1.55147775531213,2021-06-30,2021-07-01,True
2021-09-30,005950,2.8818801453639713,2021-09-30,2021-10-01,True
2021-09-30,000810,1.8788459429057394,2021-09-30,2021-10-01,True
2021-09-30,003670,1.859871250792491,2021-09-30,2021-10-01,True
2021-09-30,035250,1.797930929281607,2021-09-30,2021-10-01,True
2021-09-30,007110,1.7193603587460442,2021-09-30,2021-10-01,True
2021-12-30,307950,3.203738906021319,2021-12-30,2022-01-03,True
2021-12-30,007810,3.145971227759848,2021-12-30,2022-01-03,True
2021-12-30,003530,2.4686933347495597,2021-12-30,2022-01-03,True
2021-12-30,079550,2.239173081380006,2021-12-30,2022-01-03,True
2021-12-30,004980,2.0547501467450204,2021-12-30,2022-01-03,True
2023-09-27,000490,2.893038685103515,2023-09-27,2023-10-04,True
2023-09-27,192650,2.371268684419091,2023-09-27,2023-10-04,True
2023-09-27,005830,2.3450644602833997,2023-09-27,2023-10-04,True
2023-09-27,004370,2.035097007470792,2023-09-27,2023-10-04,True
2023-09-27,058850,1.9467221188213741,2023-09-27,2023-10-04,True
2023-12-28,272210,2.611814582343017,2023-12-28,2024-01-02,True
2023-12-28,010690,2.386138643219484,2023-12-28,2024-01-02,True
2023-12-28,326030,2.3416126986338823,2023-12-28,2024-01-02,True
2023-12-28,000490,2.007619880511311,2023-12-28,2024-01-02,True
2023-12-28,267850,1.9779661769894683,2023-12-28,2024-01-02,True
2024-03-29,402340,2.394023312006647,2024-03-29,2024-04-01,True
2024-03-29,103590,2.171572904426995,2024-03-29,2024-04-01,True
2024-03-29,010660,2.0200478373957202,2024-03-29,2024-04-01,True
2024-03-29,298020,1.8448419629904376,2024-03-29,2024-04-01,True
2024-03-29,001040,1.7446842384528647,2024-03-29,2024-04-01,True
2024-09-30,465770,2.8405396620829197,2024-09-30,2024-10-02,True
2024-09-30,011500,2.039795324318612,2024-09-30,2024-10-02,True
2024-09-30,064350,1.9236187933255713,2024-09-30,2024-10-02,True
2024-09-30,005870,1.7450428855711833,2024-09-30,2024-10-02,True
2024-09-30,018260,1.7128431094603458,2024-09-30,2024-10-02,True
2025-06-30,307950,2.6214061037939613,2025-06-30,2025-07-01,True
2025-06-30,024720,2.621312550519651,2025-06-30,2025-07-01,True
2025-06-30,006220,2.177554581961841,2025-06-30,2025-07-01,True
2025-06-30,093240,1.9209643984807416,2025-06-30,2025-07-01,True
2025-06-30,008970,1.8036150286547927,2025-06-30,2025-07-01,True
2025-09-30,007810,3.4939453235130604,2025-09-30,2025-10-01,True
2025-09-30,006220,3.111285841400618,2025-09-30,2025-10-01,True
2025-09-30,075580,3.094896953975403,2025-09-30,2025-10-01,True
2025-09-30,450140,2.1774383215295168,2025-09-30,2025-10-01,True
2025-09-30,336260,1.4685896497223456,2025-09-30,2025-10-01,True
2025-12-30,007810,3.221830549483399,2025-12-30,2026-01-02,True
2025-12-30,267270,2.9187157634129646,2025-12-30,2026-01-02,True
2025-12-30,033240,2.728187119306745,2025-12-30,2026-01-02,True
2025-12-30,093240,2.190802032574196,2025-12-30,2026-01-02,True
2025-12-30,402340,2.158429559213528,2025-12-30,2026-01-02,True
2026-03-31,100840,3.770061821312003,2026-03-31,2026-04-01,True
2026-03-31,007810,3.1802151389573066,2026-03-31,2026-04-01,True
2026-03-31,001510,2.5777779238659297,2026-03-31,2026-04-01,True
2026-03-31,322000,2.389087257299681,2026-03-31,2026-04-01,True
2026-03-31,465770,1.713659259059394,2026-03-31,2026-04-01,True
